id;Country;League;Div;Season;Date;HomeTeam;AwayTeam;Referee;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
3340;England;Premier League;E0;2020-2021;2021-05-04 00:00:00;Wolves;West Ham;M Oliver;2.0;3.0;A;1.0;3.0;A;20.0;9.0;5.0;6.0;9.0;9.0;4.0;2.0;1.0;4.0;0.0;0.0
3341;England;Premier League;E0;2020-2021;2021-09-04 00:00:00;Fulham;Wolves;J Moss;0.0;1.0;A;0.0;0.0;D;14.0;7.0;3.0;3.0;11.0;8.0;3.0;4.0;0.0;0.0;0.0;0.0
3342;England;Premier League;E0;2020-2021;2021-10-04 00:00:00;Man City;Leeds;A Marriner;1.0;2.0;A;0.0;1.0;A;29.0;2.0;7.0;2.0;12.0;15.0;9.0;3.0;3.0;1.0;0.0;1.0
3343;England;Premier League;E0;2020-2021;2021-10-04 00:00:00;Liverpool;Aston Villa;P Tierney;2.0;1.0;H;0.0;1.0;A;23.0;9.0;10.0;5.0;16.0;11.0;7.0;0.0;2.0;4.0;0.0;0.0
3344;England;Premier League;E0;2020-2021;2021-10-04 00:00:00;Crystal Palace;Chelsea;M Oliver;1.0;4.0;A;0.0;3.0;A;1.0;23.0;1.0;10.0;7.0;12.0;0.0;8.0;1.0;0.0;0.0;0.0
3345;England;Premier League;E0;2020-2021;2021-11-04 00:00:00;Burnley;Newcastle;A Taylor;1.0;2.0;A;1.0;0.0;H;24.0;10.0;4.0;5.0;11.0;12.0;13.0;3.0;1.0;0.0;0.0;0.0
3346;England;Premier League;E0;2020-2021;2021-11-04 00:00:00;West Ham;Leicester;M Dean;3.0;2.0;H;2.0;0.0;H;4.0;15.0;4.0;5.0;7.0;13.0;1.0;9.0;3.0;3.0;0.0;0.0
3347;England;Premier League;E0;2020-2021;2021-11-04 00:00:00;Tottenham;Man United;C Kavanagh;1.0;3.0;A;1.0;0.0;H;12.0;12.0;3.0;7.0;11.0;15.0;7.0;5.0;1.0;5.0;0.0;0.0
3348;England;Premier League;E0;2020-2021;2021-11-04 00:00:00;Sheffield United;Arsenal;P Bankes;0.0;3.0;A;0.0;1.0;A;7.0;14.0;2.0;5.0;9.0;6.0;2.0;4.0;1.0;1.0;0.0;0.0
3349;England;Premier League;E0;2020-2021;2021-12-04 00:00:00;West Brom;Southampton;S Hooper;3.0;0.0;H;2.0;0.0;H;15.0;14.0;6.0;4.0;12.0;11.0;5.0;10.0;0.0;1.0;0.0;0.0
3350;England;Premier League;E0;2020-2021;2021-12-04 00:00:00;Brighton;Everton;D England;0.0;0.0;D;0.0;0.0;D;23.0;8.0;3.0;1.0;12.0;7.0;10.0;3.0;1.0;2.0;0.0;0.0
3351;England;Premier League;E0;2020-2021;2021-04-16 00:00:00;Everton;Tottenham;M Oliver;2.0;2.0;D;1.0;1.0;D;18.0;12.0;7.0;3.0;8.0;8.0;6.0;3.0;1.0;1.0;0.0;0.0
3352;England;Premier League;E0;2020-2021;2021-04-17 00:00:00;Newcastle;West Ham;K Friend;3.0;2.0;H;2.0;0.0;H;16.0;16.0;8.0;6.0;9.0;7.0;3.0;8.0;2.0;0.0;0.0;1.0
3353;England;Premier League;E0;2020-2021;2021-04-17 00:00:00;Wolves;Sheffield United;R Jones;1.0;0.0;H;0.0;0.0;D;10.0;8.0;5.0;2.0;8.0;15.0;3.0;3.0;1.0;2.0;0.0;0.0
3354;England;Premier League;E0;2020-2021;2021-04-18 00:00:00;Arsenal;Fulham;C Pawson;1.0;1.0;D;0.0;0.0;D;18.0;3.0;5.0;1.0;9.0;11.0;11.0;1.0;0.0;3.0;0.0;0.0
3355;England;Premier League;E0;2020-2021;2021-04-18 00:00:00;Man United;Burnley;J Moss;3.0;1.0;H;0.0;0.0;D;17.0;10.0;9.0;3.0;9.0;12.0;8.0;3.0;1.0;2.0;0.0;0.0
3356;England;Premier League;E0;2020-2021;2021-04-19 00:00:00;Leeds;Liverpool;A Taylor;1.0;1.0;D;0.0;1.0;A;12.0;17.0;5.0;7.0;17.0;15.0;10.0;8.0;2.0;1.0;0.0;0.0
3357;England;Premier League;E0;2020-2021;2021-04-20 00:00:00;Chelsea;Brighton;S Attwell;0.0;0.0;D;0.0;0.0;D;7.0;11.0;4.0;2.0;8.0;9.0;0.0;3.0;2.0;0.0;0.0;1.0
3358;England;Premier League;E0;2020-2021;2021-04-21 00:00:00;Tottenham;Southampton;D Coote;2.0;1.0;H;0.0;1.0;A;12.0;10.0;3.0;5.0;10.0;14.0;5.0;5.0;2.0;1.0;0.0;0.0
3359;England;Premier League;E0;2020-2021;2021-04-21 00:00:00;Aston Villa;Man City;P Bankes;1.0;2.0;A;1.0;2.0;A;8.0;13.0;3.0;3.0;12.0;7.0;1.0;11.0;0.0;1.0;1.0;1.0
3360;England;Premier League;E0;2020-2021;2021-04-22 00:00:00;Leicester;West Brom;A Madley;3.0;0.0;H;3.0;0.0;H;17.0;4.0;7.0;1.0;13.0;12.0;7.0;3.0;0.0;2.0;0.0;0.0
3361;England;Premier League;E0;2020-2021;2021-04-23 00:00:00;Arsenal;Everton;J Moss;0.0;1.0;A;0.0;0.0;D;14.0;8.0;3.0;1.0;13.0;10.0;7.0;3.0;1.0;3.0;0.0;0.0
3362;England;Premier League;E0;2020-2021;2021-04-24 00:00:00;Liverpool;Newcastle;A Marriner;1.0;1.0;D;1.0;0.0;H;22.0;7.0;9.0;4.0;9.0;7.0;6.0;3.0;2.0;1.0;0.0;0.0
3363;England;Premier League;E0;2020-2021;2021-04-24 00:00:00;West Ham;Chelsea;C Kavanagh;0.0;1.0;A;0.0;1.0;A;9.0;17.0;2.0;6.0;9.0;11.0;4.0;2.0;0.0;4.0;1.0;0.0
3364;England;Premier League;E0;2020-2021;2021-04-24 00:00:00;Sheffield United;Brighton;K Friend;1.0;0.0;H;1.0;0.0;H;7.0;17.0;3.0;4.0;13.0;7.0;2.0;12.0;3.0;0.0;0.0;0.0
3365;England;Premier League;E0;2020-2021;2021-04-25 00:00:00;Wolves;Burnley;D England;0.0;4.0;A;0.0;3.0;A;12.0;14.0;2.0;7.0;8.0;9.0;8.0;5.0;1.0;2.0;0.0;0.0
3366;England;Premier League;E0;2020-2021;2021-04-25 00:00:00;Leeds;Man United;C Pawson;0.0;0.0;D;0.0;0.0;D;6.0;16.0;3.0;4.0;21.0;11.0;2.0;6.0;4.0;1.0;0.0;0.0
3367;England;Premier League;E0;2020-2021;2021-04-25 00:00:00;Aston Villa;West Brom;S Attwell;2.0;2.0;D;1.0;1.0;D;24.0;10.0;11.0;4.0;14.0;9.0;11.0;4.0;0.0;2.0;0.0;0.0
3368;England;Premier League;E0;2020-2021;2021-04-26 00:00:00;Leicester;Crystal Palace;G Scott;2.0;1.0;H;0.0;1.0;A;13.0;4.0;5.0;2.0;13.0;12.0;7.0;2.0;0.0;1.0;0.0;0.0
3369;England;Premier League;E0;2020-2021;2021-04-30 00:00:00;Southampton;Leicester;R Jones;1.0;1.0;D;0.0;0.0;D;5.0;23.0;3.0;9.0;9.0;13.0;0.0;10.0;1.0;0.0;1.0;0.0
3370;England;Premier League;E0;2020-2021;2021-01-05 00:00:00;Crystal Palace;Man City;D Coote;0.0;2.0;A;0.0;0.0;D;9.0;20.0;4.0;3.0;9.0;10.0;2.0;6.0;2.0;0.0;0.0;0.0
3371;England;Premier League;E0;2020-2021;2021-01-05 00:00:00;Brighton;Leeds;C Kavanagh;2.0;0.0;H;1.0;0.0;H;17.0;11.0;5.0;2.0;17.0;6.0;2.0;9.0;1.0;1.0;0.0;0.0
3372;England;Premier League;E0;2020-2021;2021-01-05 00:00:00;Chelsea;Fulham;K Friend;2.0;0.0;H;1.0;0.0;H;9.0;10.0;5.0;3.0;15.0;8.0;1.0;8.0;1.0;1.0;0.0;0.0
3373;England;Premier League;E0;2020-2021;2021-01-05 00:00:00;Everton;Aston Villa;S Hooper;1.0;2.0;A;1.0;1.0;D;16.0;13.0;3.0;5.0;10.0;13.0;3.0;6.0;0.0;2.0;0.0;0.0
3374;England;Premier League;E0;2020-2021;2021-02-05 00:00:00;Newcastle;Arsenal;M Dean;0.0;2.0;A;0.0;1.0;A;5.0;19.0;1.0;5.0;10.0;9.0;3.0;7.0;2.0;1.0;1.0;0.0
3375;England;Premier League;E0;2020-2021;2021-02-05 00:00:00;Tottenham;Sheffield United;A Marriner;4.0;0.0;H;1.0;0.0;H;20.0;8.0;11.0;1.0;8.0;9.0;6.0;6.0;1.0;1.0;0.0;0.0
3376;England;Premier League;E0;2020-2021;2021-03-05 00:00:00;West Brom;Wolves;P Tierney;1.0;1.0;D;0.0;1.0;A;10.0;20.0;4.0;10.0;17.0;11.0;5.0;6.0;2.0;0.0;0.0;0.0
3377;England;Premier League;E0;2020-2021;2021-03-05 00:00:00;Burnley;West Ham;A Taylor;1.0;2.0;A;1.0;2.0;A;8.0;22.0;3.0;4.0;4.0;8.0;5.0;4.0;2.0;1.0;0.0;0.0
3378;England;Premier League;E0;2020-2021;2021-07-05 00:00:00;Leicester;Newcastle;D England;2.0;4.0;A;0.0;2.0;A;25.0;14.0;9.0;6.0;12.0;9.0;9.0;6.0;1.0;1.0;0.0;0.0
3379;England;Premier League;E0;2020-2021;2021-08-05 00:00:00;Leeds;Tottenham;M Oliver;3.0;1.0;H;2.0;1.0;H;16.0;11.0;7.0;3.0;12.0;10.0;8.0;6.0;1.0;2.0;0.0;0.0
3380;England;Premier League;E0;2020-2021;2021-08-05 00:00:00;Sheffield United;Crystal Palace;S Hooper;0.0;2.0;A;0.0;1.0;A;7.0;21.0;0.0;8.0;11.0;8.0;5.0;11.0;1.0;1.0;0.0;0.0
3381;England;Premier League;E0;2020-2021;2021-08-05 00:00:00;Man City;Chelsea;A Taylor;1.0;2.0;A;1.0;0.0;H;16.0;12.0;4.0;5.0;12.0;10.0;6.0;2.0;2.0;0.0;0.0;0.0
3382;England;Premier League;E0;2020-2021;2021-08-05 00:00:00;Liverpool;Southampton;K Friend;2.0;0.0;H;1.0;0.0;H;14.0;12.0;6.0;6.0;10.0;6.0;8.0;4.0;0.0;1.0;0.0;0.0
3383;England;Premier League;E0;2020-2021;2021-09-05 00:00:00;Wolves;Brighton;J Moss;2.0;1.0;H;0.0;1.0;A;16.0;5.0;6.0;3.0;12.0;7.0;10.0;5.0;2.0;2.0;0.0;2.0
3384;England;Premier League;E0;2020-2021;2021-09-05 00:00:00;Aston Villa;Man United;C Kavanagh;1.0;3.0;A;1.0;0.0;H;11.0;18.0;5.0;7.0;13.0;18.0;5.0;6.0;1.0;1.0;1.0;0.0
3385;England;Premier League;E0;2020-2021;2021-09-05 00:00:00;West Ham;Everton;S Attwell;0.0;1.0;A;0.0;1.0;A;11.0;9.0;0.0;3.0;8.0;10.0;5.0;6.0;2.0;1.0;0.0;0.0
3386;England;Premier League;E0;2020-2021;2021-09-05 00:00:00;Arsenal;West Brom;P Bankes;3.0;1.0;H;2.0;0.0;H;15.0;12.0;7.0;1.0;7.0;9.0;6.0;6.0;1.0;2.0;0.0;0.0
3387;England;Premier League;E0;2020-2021;2021-10-05 00:00:00;Fulham;Burnley;D Coote;0.0;2.0;A;0.0;2.0;A;21.0;14.0;3.0;5.0;11.0;10.0;8.0;4.0;2.0;0.0;0.0;0.0
3388;England;Premier League;E0;2020-2021;2021-11-05 00:00:00;Man United;Leicester;C Pawson;1.0;2.0;A;1.0;1.0;D;4.0;12.0;1.0;3.0;9.0;12.0;3.0;4.0;0.0;0.0;0.0;0.0
3389;England;Premier League;E0;2020-2021;2021-11-05 00:00:00;Southampton;Crystal Palace;A Madley;3.0;1.0;H;1.0;1.0;D;13.0;11.0;6.0;4.0;20.0;13.0;12.0;8.0;2.0;3.0;0.0;0.0
3390;England;Premier League;E0;2020-2021;2021-12-05 00:00:00;Chelsea;Arsenal;A Marriner;0.0;1.0;A;0.0;1.0;A;19.0;5.0;5.0;2.0;7.0;6.0;9.0;1.0;0.0;1.0;0.0;0.0
3391;England;Premier League;E0;2020-2021;2021-05-13 00:00:00;Aston Villa;Everton;M Atkinson;0.0;0.0;D;0.0;0.0;D;13.0;15.0;2.0;5.0;9.0;12.0;9.0;1.0;2.0;0.0;0.0;0.0
3392;England;Premier League;E0;2020-2021;2021-05-13 00:00:00;Man United;Liverpool;A Taylor;2.0;4.0;A;1.0;2.0;A;18.0;17.0;3.0;8.0;10.0;12.0;6.0;4.0;3.0;0.0;0.0;0.0
3393;England;Premier League;E0;2020-2021;2021-05-14 00:00:00;Newcastle;Man City;K Friend;3.0;4.0;A;2.0;2.0;D;11.0;15.0;5.0;6.0;11.0;10.0;4.0;5.0;2.0;2.0;0.0;0.0
3394;England;Premier League;E0;2020-2021;2021-05-15 00:00:00;Burnley;Leeds;G Scott;0.0;4.0;A;0.0;1.0;A;16.0;16.0;4.0;6.0;10.0;10.0;6.0;8.0;1.0;1.0;0.0;0.0
3395;England;Premier League;E0;2020-2021;2021-05-15 00:00:00;Southampton;Fulham;C Pawson;3.0;1.0;H;1.0;0.0;H;11.0;10.0;7.0;3.0;9.0;15.0;6.0;5.0;0.0;1.0;0.0;0.0
3396;England;Premier League;E0;2020-2021;2021-05-15 00:00:00;Brighton;West Ham;A Marriner;1.0;1.0;D;0.0;0.0;D;10.0;15.0;2.0;3.0;7.0;5.0;3.0;3.0;1.0;1.0;0.0;0.0
3397;England;Premier League;E0;2020-2021;2021-05-16 00:00:00;Crystal Palace;Aston Villa;D Coote;3.0;2.0;H;1.0;2.0;A;23.0;19.0;8.0;5.0;23.0;13.0;7.0;7.0;3.0;2.0;0.0;0.0
3398;England;Premier League;E0;2020-2021;2021-05-16 00:00:00;Tottenham;Wolves;M Atkinson;2.0;0.0;H;1.0;0.0;H;24.0;15.0;13.0;3.0;8.0;11.0;10.0;3.0;1.0;0.0;0.0;0.0
3399;England;Premier League;E0;2020-2021;2021-05-16 00:00:00;West Brom;Liverpool;M Dean;1.0;2.0;A;1.0;1.0;D;10.0;26.0;3.0;6.0;7.0;14.0;9.0;13.0;0.0;0.0;0.0;0.0
3400;England;Premier League;E0;2020-2021;2021-05-16 00:00:00;Everton;Sheffield United;A Moss;0.0;1.0;A;0.0;1.0;A;16.0;10.0;6.0;3.0;8.0;12.0;11.0;4.0;1.0;3.0;0.0;0.0
3401;England;Premier League;E0;2020-2021;2021-05-18 00:00:00;Man United;Fulham;L Mason;1.0;1.0;D;1.0;0.0;H;13.0;8.0;6.0;5.0;10.0;15.0;6.0;1.0;2.0;3.0;0.0;0.0
3402;England;Premier League;E0;2020-2021;2021-05-18 00:00:00;Southampton;Leeds;P Bankes;0.0;2.0;A;0.0;0.0;D;18.0;15.0;3.0;7.0;10.0;12.0;4.0;5.0;0.0;3.0;0.0;0.0
3403;England;Premier League;E0;2020-2021;2021-05-18 00:00:00;Brighton;Man City;S Attwell;3.0;2.0;H;0.0;1.0;A;19.0;8.0;6.0;4.0;13.0;11.0;5.0;3.0;3.0;3.0;0.0;1.0
3404;England;Premier League;E0;2020-2021;2021-05-18 00:00:00;Chelsea;Leicester;M Dean;2.0;1.0;H;0.0;0.0;D;17.0;7.0;6.0;3.0;15.0;16.0;6.0;5.0;2.0;4.0;0.0;0.0
3405;England;Premier League;E0;2020-2021;2021-05-19 00:00:00;Everton;Wolves;A Madley;1.0;0.0;H;0.0;0.0;D;14.0;9.0;4.0;3.0;11.0;11.0;7.0;12.0;0.0;2.0;0.0;0.0
3406;England;Premier League;E0;2020-2021;2021-05-19 00:00:00;Newcastle;Sheffield United;R Jones;1.0;0.0;H;1.0;0.0;H;16.0;11.0;5.0;1.0;7.0;7.0;5.0;2.0;0.0;2.0;0.0;0.0
3407;England;Premier League;E0;2020-2021;2021-05-19 00:00:00;Tottenham;Aston Villa;C Pawson;1.0;2.0;A;1.0;2.0;A;10.0;20.0;4.0;4.0;14.0;13.0;4.0;5.0;1.0;1.0;0.0;0.0
3408;England;Premier League;E0;2020-2021;2021-05-19 00:00:00;Crystal Palace;Arsenal;A Taylor;1.0;3.0;A;0.0;1.0;A;12.0;6.0;6.0;3.0;7.0;7.0;6.0;7.0;2.0;1.0;0.0;0.0
3409;England;Premier League;E0;2020-2021;2021-05-19 00:00:00;Burnley;Liverpool;C Kavanagh;0.0;3.0;A;0.0;1.0;A;10.0;20.0;4.0;3.0;10.0;7.0;6.0;7.0;0.0;0.0;0.0;0.0
3410;England;Premier League;E0;2020-2021;2021-05-19 00:00:00;West Brom;West Ham;M Oliver;1.0;3.0;A;1.0;1.0;D;14.0;21.0;4.0;9.0;8.0;11.0;6.0;8.0;2.0;2.0;0.0;0.0
3411;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Arsenal;Brighton;J Moss;2.0;0.0;H;0.0;0.0;D;16.0;5.0;5.0;1.0;10.0;8.0;11.0;3.0;0.0;0.0;0.0;0.0
3412;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Aston Villa;Chelsea;S Attwell;2.0;1.0;H;1.0;0.0;H;6.0;23.0;3.0;7.0;11.0;12.0;2.0;9.0;3.0;3.0;0.0;1.0
3413;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Fulham;Newcastle;C Kavanagh;0.0;2.0;A;0.0;1.0;A;14.0;10.0;0.0;4.0;12.0;6.0;5.0;4.0;1.0;0.0;0.0;0.0
3414;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Leeds;West Brom;D Coote;3.0;1.0;H;2.0;0.0;H;17.0;14.0;9.0;5.0;12.0;12.0;8.0;3.0;2.0;1.0;0.0;0.0
3415;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Leicester;Tottenham;A Taylor;2.0;4.0;A;1.0;1.0;D;10.0;11.0;6.0;4.0;9.0;8.0;8.0;7.0;0.0;2.0;0.0;0.0
3416;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Liverpool;Crystal Palace;C Pawson;2.0;0.0;H;1.0;0.0;H;19.0;5.0;5.0;4.0;10.0;8.0;14.0;1.0;2.0;2.0;0.0;0.0
3417;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Man City;Everton;M Oliver;5.0;0.0;H;2.0;0.0;H;21.0;8.0;11.0;3.0;8.0;10.0;7.0;5.0;2.0;2.0;0.0;0.0
3418;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Sheffield United;Burnley;K Friend;1.0;0.0;H;1.0;0.0;H;12.0;10.0;3.0;3.0;11.0;1.0;8.0;9.0;3.0;1.0;0.0;0.0
3419;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;West Ham;Southampton;M Atkinson;3.0;0.0;H;2.0;0.0;H;14.0;17.0;7.0;5.0;5.0;9.0;2.0;3.0;0.0;3.0;0.0;0.0
3420;England;Premier League;E0;2020-2021;2021-05-23 00:00:00;Wolves;Man United;M Dean;1.0;2.0;A;1.0;2.0;A;14.0;9.0;4.0;4.0;14.0;3.0;6.0;2.0;4.0;1.0;0.0;0.0
3421;England;Premier League;E0;2021-2022;2021-08-13 00:00:00;Brentford;Arsenal;M Oliver;2.0;0.0;H;1.0;0.0;H;8.0;22.0;3.0;4.0;12.0;8.0;2.0;5.0;0.0;0.0;0.0;0.0
3422;England;Premier League;E0;2021-2022;2021-08-14 00:00:00;Man United;Leeds;P Tierney;5.0;1.0;H;1.0;0.0;H;16.0;10.0;8.0;3.0;11.0;9.0;5.0;4.0;1.0;2.0;0.0;0.0
3423;England;Premier League;E0;2021-2022;2021-08-14 00:00:00;Burnley;Brighton;D Coote;1.0;2.0;A;1.0;0.0;H;14.0;14.0;3.0;8.0;10.0;7.0;7.0;6.0;2.0;1.0;0.0;0.0
3424;England;Premier League;E0;2021-2022;2021-08-14 00:00:00;Chelsea;Crystal Palace;J Moss;3.0;0.0;H;2.0;0.0;H;13.0;4.0;6.0;1.0;15.0;11.0;5.0;2.0;0.0;0.0;0.0;0.0
3425;England;Premier League;E0;2021-2022;2021-08-14 00:00:00;Everton;Southampton;A Madley;3.0;1.0;H;0.0;1.0;A;14.0;6.0;6.0;3.0;13.0;15.0;6.0;8.0;2.0;0.0;0.0;0.0
3426;England;Premier League;E0;2021-2022;2021-08-14 00:00:00;Leicester;Wolves;C Pawson;1.0;0.0;H;1.0;0.0;H;9.0;17.0;5.0;3.0;6.0;10.0;5.0;4.0;1.0;2.0;0.0;0.0
3427;England;Premier League;E0;2021-2022;2021-08-14 00:00:00;Watford;Aston Villa;M Dean;3.0;2.0;H;2.0;0.0;H;13.0;11.0;7.0;2.0;18.0;13.0;2.0;4.0;3.0;1.0;0.0;0.0
3428;England;Premier League;E0;2021-2022;2021-08-14 00:00:00;Norwich;Liverpool;A Marriner;0.0;3.0;A;0.0;1.0;A;14.0;19.0;3.0;8.0;4.0;14.0;3.0;11.0;1.0;1.0;0.0;0.0
3429;England;Premier League;E0;2021-2022;2021-08-15 00:00:00;Newcastle;West Ham;M Atkinson;2.0;4.0;A;2.0;1.0;H;17.0;8.0;3.0;9.0;4.0;3.0;7.0;6.0;1.0;0.0;0.0;0.0
3430;England;Premier League;E0;2021-2022;2021-08-15 00:00:00;Tottenham;Man City;A Taylor;1.0;0.0;H;0.0;0.0;D;13.0;18.0;3.0;4.0;11.0;8.0;3.0;11.0;2.0;1.0;0.0;0.0
3431;England;Premier League;E0;2021-2022;2021-08-21 00:00:00;Liverpool;Burnley;M Dean;2.0;0.0;H;1.0;0.0;H;27.0;9.0;9.0;3.0;6.0;12.0;8.0;4.0;0.0;0.0;0.0;0.0
3432;England;Premier League;E0;2021-2022;2021-08-21 00:00:00;Aston Villa;Newcastle;D Coote;2.0;0.0;H;1.0;0.0;H;10.0;9.0;2.0;1.0;8.0;18.0;3.0;4.0;3.0;4.0;0.0;0.0
3433;England;Premier League;E0;2021-2022;2021-08-21 00:00:00;Crystal Palace;Brentford;M Atkinson;0.0;0.0;D;0.0;0.0;D;7.0;14.0;2.0;3.0;12.0;9.0;3.0;5.0;3.0;1.0;0.0;0.0
3434;England;Premier League;E0;2021-2022;2021-08-21 00:00:00;Leeds;Everton;D England;2.0;2.0;D;1.0;1.0;D;17.0;17.0;4.0;8.0;6.0;13.0;8.0;5.0;2.0;4.0;0.0;0.0
3435;England;Premier League;E0;2021-2022;2021-08-21 00:00:00;Man City;Norwich;G Scott;5.0;0.0;H;2.0;0.0;H;16.0;1.0;4.0;0.0;13.0;7.0;6.0;1.0;1.0;0.0;0.0;0.0
3436;England;Premier League;E0;2021-2022;2021-08-21 00:00:00;Brighton;Watford;A Taylor;2.0;0.0;H;2.0;0.0;H;13.0;10.0;3.0;1.0;11.0;6.0;7.0;2.0;4.0;0.0;0.0;0.0
3437;England;Premier League;E0;2021-2022;2021-08-22 00:00:00;Southampton;Man United;C Pawson;1.0;1.0;D;1.0;0.0;H;8.0;15.0;3.0;4.0;12.0;10.0;7.0;7.0;2.0;3.0;0.0;0.0
3438;England;Premier League;E0;2021-2022;2021-08-22 00:00:00;Wolves;Tottenham;S Attwell;0.0;1.0;A;0.0;1.0;A;25.0;8.0;6.0;6.0;9.0;7.0;5.0;4.0;1.0;4.0;0.0;0.0
3439;England;Premier League;E0;2021-2022;2021-08-22 00:00:00;Arsenal;Chelsea;P Tierney;0.0;2.0;A;0.0;2.0;A;6.0;22.0;3.0;5.0;10.0;4.0;9.0;8.0;3.0;0.0;0.0;0.0
3440;England;Premier League;E0;2021-2022;2021-08-23 00:00:00;West Ham;Leicester;M Oliver;4.0;1.0;H;1.0;0.0;H;13.0;5.0;7.0;1.0;8.0;8.0;10.0;0.0;0.0;1.0;0.0;1.0
3441;England;Premier League;E0;2021-2022;2021-08-28 00:00:00;Man City;Arsenal;M Atkinson;5.0;0.0;H;3.0;0.0;H;25.0;1.0;10.0;0.0;5.0;7.0;14.0;0.0;1.0;2.0;0.0;1.0
3442;England;Premier League;E0;2021-2022;2021-08-28 00:00:00;Aston Villa;Brentford;P Bankes;1.0;1.0;D;1.0;1.0;D;7.0;9.0;5.0;2.0;15.0;14.0;3.0;2.0;3.0;3.0;0.0;0.0
3443;England;Premier League;E0;2021-2022;2021-08-28 00:00:00;Brighton;Everton;J Moss;0.0;2.0;A;0.0;1.0;A;14.0;14.0;3.0;5.0;7.0;9.0;4.0;5.0;1.0;2.0;0.0;0.0
3444;England;Premier League;E0;2021-2022;2021-08-28 00:00:00;Newcastle;Southampton;P Tierney;2.0;2.0;D;0.0;0.0;D;10.0;22.0;5.0;6.0;11.0;6.0;4.0;4.0;3.0;3.0;0.0;0.0
3445;England;Premier League;E0;2021-2022;2021-08-28 00:00:00;Norwich;Leicester;R Jones;1.0;2.0;A;1.0;1.0;D;14.0;9.0;4.0;3.0;8.0;9.0;9.0;9.0;2.0;1.0;0.0;0.0
3446;England;Premier League;E0;2021-2022;2021-08-28 00:00:00;West Ham;Crystal Palace;S Attwell;2.0;2.0;D;1.0;0.0;H;14.0;9.0;4.0;2.0;10.0;7.0;5.0;3.0;1.0;0.0;0.0;0.0
3447;England;Premier League;E0;2021-2022;2021-08-28 00:00:00;Liverpool;Chelsea;A Taylor;1.0;1.0;D;1.0;1.0;D;24.0;6.0;7.0;3.0;13.0;4.0;12.0;3.0;0.0;2.0;0.0;1.0
3448;England;Premier League;E0;2021-2022;2021-08-29 00:00:00;Burnley;Leeds;M Oliver;1.0;1.0;D;0.0;0.0;D;12.0;12.0;3.0;2.0;13.0;9.0;5.0;5.0;4.0;3.0;0.0;0.0
3449;England;Premier League;E0;2021-2022;2021-08-29 00:00:00;Tottenham;Watford;A Marriner;1.0;0.0;H;1.0;0.0;H;15.0;9.0;8.0;2.0;8.0;14.0;10.0;3.0;3.0;3.0;0.0;0.0
3450;England;Premier League;E0;2021-2022;2021-08-29 00:00:00;Wolves;Man United;M Dean;0.0;1.0;A;0.0;0.0;D;15.0;10.0;6.0;3.0;7.0;9.0;5.0;7.0;3.0;4.0;0.0;0.0
3451;England;Premier League;E0;2021-2022;2021-11-09 00:00:00;Crystal Palace;Tottenham;J Moss;3.0;0.0;H;0.0;0.0;D;18.0;2.0;4.0;1.0;13.0;15.0;8.0;2.0;2.0;1.0;0.0;1.0
3452;England;Premier League;E0;2021-2022;2021-11-09 00:00:00;Arsenal;Norwich;M Oliver;1.0;0.0;H;0.0;0.0;D;30.0;10.0;7.0;1.0;9.0;11.0;8.0;4.0;1.0;2.0;0.0;0.0
3453;England;Premier League;E0;2021-2022;2021-11-09 00:00:00;Brentford;Brighton;G Scott;0.0;1.0;A;0.0;0.0;D;7.0;4.0;1.0;2.0;9.0;12.0;1.0;6.0;3.0;2.0;0.0;0.0
3454;England;Premier League;E0;2021-2022;2021-11-09 00:00:00;Leicester;Man City;P Tierney;0.0;1.0;A;0.0;0.0;D;6.0;25.0;1.0;8.0;4.0;11.0;5.0;8.0;1.0;2.0;0.0;0.0
3455;England;Premier League;E0;2021-2022;2021-11-09 00:00:00;Man United;Newcastle;A Taylor;4.0;1.0;H;1.0;0.0;H;21.0;12.0;7.0;3.0;9.0;2.0;7.0;3.0;1.0;0.0;0.0;0.0
3456;England;Premier League;E0;2021-2022;2021-11-09 00:00:00;Southampton;West Ham;D Coote;0.0;0.0;D;0.0;0.0;D;11.0;13.0;3.0;3.0;10.0;12.0;5.0;4.0;3.0;1.0;0.0;1.0
3457;England;Premier League;E0;2021-2022;2021-11-09 00:00:00;Watford;Wolves;P Bankes;0.0;2.0;A;0.0;0.0;D;6.0;14.0;2.0;5.0;15.0;13.0;6.0;8.0;3.0;3.0;0.0;0.0
3458;England;Premier League;E0;2021-2022;2021-11-09 00:00:00;Chelsea;Aston Villa;S Attwell;3.0;0.0;H;1.0;0.0;H;12.0;18.0;4.0;6.0;11.0;11.0;4.0;11.0;1.0;4.0;0.0;0.0
